id,ticker,target,lower_length,upper_length
645576,IBT-B.ST,111.41,1.3392502100378891,2.0
5583,INTRUM.ST,0.0,17.263858183400387,36.57557568522359
134988,ITAB.ST,235.56,1.0000000000000024,2.0
43788,IVSO.ST,58.6,1.0000117302979805,3.127793496407591
752039,INSTAL.ST,29.16,12.629087691088959,2.529091851024728
507540,INWI.ST,0.0,17.263858183400387,36.57557568522359
5247,INVE-B.ST,70.87,20.40877000609748,2.3718019590420223
5319,KABE-B.ST,61.31,12.97982954864968,2.4934027787156925
5501,JM.ST,83.3,23.596189138411642,2.8338286918123607
949326,KAR.ST,45.46,6.4182262399232854,2.043911328881121
5369,KINV-B.ST,99.13,20.203535080013665,6.39021287028717
1022591,KFAST-B.ST,155.41,1.0,2.0
56267,KIND-SDB.ST,359.03,11.795180555572927,2.0
5428,KNOW.ST,0.0,17.263858183400387,36.57557568522359
5536,LAGR-B.ST,35.92,20.641906664595975,4.70712129912742
520898,LIFCO-B.ST,33.45,15.672465655133296,2.0
5321,LATO-B.ST,33.05,20.990471755616298,5.675333808842428
1306448,LOGI-B.ST,47.09,24.49582077159899,2.0
910303,LIME.ST,109.2,1.5625457287396562,3.1341535742235305
154930,LOOMIS.ST,78.13,21.695160976540965,3.6591736188856916
59810,LIAB.ST,68.72,23.349739781525706,2.0
756355,MCOV-B.ST,155.45,1.1469840791978239,2.062161714878279
5375,LUND-B.ST,20.94,21.956091352479238,3.4801475142311045
330177,MSAB-B.ST,0.0,17.263858183400387,36.57557568522359
5474,MEKO.ST,0.0,17.263858183400387,36.57557568522359
740416,MIPS.ST,119.0,17.020148562063547,2.1219152718213827
6048,TIGO-SDB.ST,0.0,17.263858183400387,36.57557568522359
1235164,MILDEF.ST,94.0,1.0,2.0
1374804,MMGR-B.ST,47.85,3.085727054770928,7.946298385558579
755803,MTRS.ST,84.63,1.187594857840547,2.0452649531065177
5466,MYCR.ST,41.35,5.621986005815945,14.05727877925875
79667,NAXS.ST,0.0,17.263858183400387,36.57557568522359
80187,NMAN.ST,30.51,4.783635745530939,2.0
856458,NCAB.ST,0.0,17.263858183400387,36.57557568522359
5294,NCC-B.ST,120.58,2.0809026025000072,2.0
5440,NETI-B.ST,17.04,6.63724157823486,3.713104335404651
5324,NEWA-B.ST,0.0,17.263858183400387,36.57557568522359
5325,NIBE-B.ST,16.47,6.723479741867409,6.432252548902294
569438,NIL-B.ST,39.13,22.83374050167118,2.0
5327,NOLA-B.ST,0.0,17.263858183400387,36.57557568522359
1290780,NETEL.ST,289.48,22.788635555406724,2.0
1151108,NPAPER.ST,0.0,17.263858183400387,36.57557568522359
5249,NDA-SE.ST,24.38,6.942896884624564,3.42111122197607
301286,SAVE.ST,0.0,17.263858183400387,36.57557568522359
1163873,NWG.ST,21.41,6.723479741867409,6.432252548902294
6331,NOTE.ST,134.48,22.459041635105507,2.0
1314433,NORVA.ST,177.35,9.078942918646042,5.444591691551134
907825,NYF.ST,127.29,21.584843173998195,4.0831095501205095
5329,OEM-B.ST,28.16,27.51235420682963,2.0
5698,ORRON.ST,0.0,17.263858183400387,36.57557568522359
5302,ORES.ST,81.58,22.059987054198388,2.3861153603751593
5390,ORTI-B.ST,136.79,20.63911134870267,4.184054384532915
852674,OVZON.ST,28.95,31.421304734562533,6.670081220762295
5330,PEAB-B.ST,62.61,25.24701544031198,2.9523084152223937
1243431,OX2.ST,0.0,17.263858183400387,36.57557568522359
5450,PION-B.ST,0.0,17.263858183400387,36.57557568522359
572898,PNDX-B.ST,0.0,17.263858183400387,36.57557568522359
5394,PREV-B.ST,43.3,18.805201032230276,2.553357195108333
5395,PRIC-B.ST,0.0,17.263858183400387,36.57557568522359
5453,PACT.ST,36.78,13.81057142567985,5.915530980966134
5331,PROF-B.ST,11.61,25.58289432487347,5.716962605724545
1142999,QLIRO.ST,0.0,17.263858183400387,36.57557568522359
1245765,PRFO.ST,0.0,17.263858183400387,36.57557568522359
839314,RAIL.ST,0.0,17.263858183400387,36.57557568522359
861575,PENG-B.ST,0.0,17.263858183400387,36.57557568522359
5410,RAY-B.ST,22.53,6.723479741867409,6.432252548902294
1139016,READ.ST,5.35,26.356592559798198,5.903964412060143
1241651,RVRC.ST,117.31,17.070786868683467,2.0349486142525084
62367,REJL-B.ST,39.21,25.962318020437184,2.0
405815,SAGA-B.ST,29.0,23.39399815240587,2.0
5332,RROS.ST,45.75,5.154884569117539,2.0435252511720225
5401,SAAB-B.ST,97.09,1.0627623695328037,2.7109525651672985
1501882,SAMPO-SDB.ST,0.0,17.263858183400387,36.57557568522359
5471,SAND.ST,30.9,16.104323981705235,2.0142911204128495
5263,SCA-B.ST,3.45,6.475090605214117,11.508871476074182
703653,SAGA-D.ST,0.0,17.263858183400387,36.57557568522359
752256,SDIP-B.ST,75.81,23.70240958876186,2.203211867124525
613140,SHOT.ST,41.47,23.118336206319075,2.0
488892,SCST.ST,125.83,1.0,2.0
544199,SDIP-PREF.ST,0.0,17.263858183400387,36.57557568522359
5256,SEB-C.ST,98.54,1.4617598578218003,2.0090403491592834
5426,SECT-B.ST,204.07,1.609732581742219,2.0
599956,SINCH.ST,147.49,22.913380568838477,2.0
132471,SEZI.ST,392.48,3.580770696353391,2.0
5270,SECU-B.ST,36.54,16.01662241771934,2.0
5257,SKA-B.ST,51.11,21.87524325111429,3.1291459545276283
5497,SGG.ST,0.0,17.263858183400387,36.57557568522359
5406,SINT.ST,0.0,17.263858183400387,36.57557568522359
5259,SKF-B.ST,61.02,24.36191040032698,4.98926568316141
5339,SKIS-B.ST,96.61,1.3194363982798103,2.0
1236426,SLEEP.ST,60.93,1.0,2.0
1310582,SFAB.ST,0.0,17.263858183400387,36.57557568522359
5261,SSAB-B.ST,93.34,23.047588850699434,2.0
5500,SVIK.ST,17.86,1.3344440210289485,2.115374397601217
1284767,STOR-B.ST,28.72,25.315791044943108,2.0
5418,SOF-B.ST,20.47,10.667169696614092,5.268020388073647
5265,SHB-B.ST,68.1,1.0,2.0
5335,SVED-B.ST,169.63,7.948028377223973,2.0
5409,SWEC-B.ST,0.0,17.263858183400387,36.57557568522359
1296601,SYNSAM.ST,71.9,1.0484761268633664,2.0387289638383628
51308,SOBI.ST,96.67,4.010440435401196,3.557551757106932
5386,TEL2-B.ST,41.65,1.0044606178764506,16.51196348632831
5479,TELIA.ST,44.02,6.723479741867409,6.432252548902294
97407,SYSR.ST,0.0,17.263858183400387,36.57557568522359
666685,TFBANK.ST,99.41,1.0,9.42235912894084
521491,THULE.ST,0.0,17.263858183400387,36.57557568522359
5455,TIETOS.ST,24.84,1.0627623695328037,2.7109525651672985
972553,8TRA.ST,77.49,1.856290189184635,2.1298913054161854
5267,TREL-B.ST,6.06,22.334315574226395,2.0
551073,TROAX.ST,45.99,25.80404997139486,2.0
87027,VNV.ST,42.7,18.45916598825251,3.2648137823175
5342,VBG-B.ST,97.12,5.1809660766279935,2.0
5508,VITR.ST,0.0,17.263858183400387,36.57557568522359
126555,VESTUM.ST,208.15,1.0,2.0
5526,VIT-B.ST,6.12,1.0044606178764506,16.51196348632831
28527,TRAD.ST,25.09,6.911783030238447,2.365007360050754
1296604,VOLCAR-B.ST,17.2,25.62102656259032,5.653366653082342
709195,VOLO.ST,70.67,24.66464203062387,2.7638011896942096
5344,WALL-B.ST,48.67,21.57848332441989,4.521816134247906
5269,VOLV-B.ST,0.0,17.263858183400387,36.57557568522359
74787,WISE.ST,264.24,1.0484761268633664,2.0387289638383628
376275,XVIVO.ST,0.0,17.263858183400387,36.57557568522359
18813,WIHL.ST,0.0,17.263858183400387,36.57557568522359
